-2941,1116,1332
-3015,898,1084
-3071,840,1090
-3015,676,1233
-2938,685,1403
-2839,776,1676
-2588,344,2231
-2279,-201,2424
-2158,-446,2377
-2124,-593,2371
-2012,-697,2378
-1922,-563,2651
-1970,-444,2609
-2511,-338,1798
-2703,-219,1478
-2794,-103,1516
-2671,-46,1873
-2911,179,1296
-3021,363,840
-3023,525,423
-3006,751,889
-2970,1191,1159
-3081,1315,787
-3050,923,650
-3050,923,650
-3027,548,126
-2952,344,-65
-2887,514,-233
-2839,727,-455
-2679,955,-501
-2696,1008,-726
-2698,630,-647
-2221,481,-1056
-1755,-188,-1022
-882,-912,-902
185,-1441,-678
1144,-1830,-46
1857,-2135,698
2669,-2018,1006
3024,-1801,1036
3611,-1248,1053
4273,-336,1391
4508,209,1739
4512,758,1963
4396,1212,1958
4293,1489,2551
4176,1658,2546
4102,1818,2753
4057,1728,2893
4180,1502,2991
4339,1109,3043
4455,728,3048
4489,277,3133
4405,-22,3164
4331,-567,3020
4125,-1042,2916
3793,-1536,2511
3201,-1975,2039
2809,-2142,1680
2276,-2273,1316
1413,-2266,728
675,-2117,383
280,-1900,-19
521,-1446,-638
933,-376,-1179
1510,250,-1119
1828,805,-1028
2074,1343,-846
2396,1607,-566
2728,1870,-166
3369,1586,294
3740,1417,641
3963,1255,839
4289,862,1311
4582,374,2043
4611,139,2689
4624,159,2840
4636,90,2587
4574,-139,2612
4370,-514,2047
4304,-959,2532
4012,-1103,3290
3864,-734,3805
3989,-380,3863
4097,-28,3923
4194,-86,3705
4421,90,3337
4572,90,2475
4492,68,1718
4329,345,1264
4219,931,1105
4249,1091,1228
4230,1069,1209
4168,1030,1102
3839,1424,745
3331,2176,702
3249,2533,1094
3850,2108,1709
4034,1894,2311
4251,1503,2792
4382,870,3028
4476,221,3129
4449,-138,3080
4349,-528,3167
4258,-662,3382
4341,-758,3089
4457,-676,2688
4390,-666,1835
4297,-428,1337
4152,273,860
4024,779,715
4006,993,700
3828,1228,539
3350,1750,341
3456,1854,447
3466,1964,563
3397,2170,740
3248,2499,1193
3396,2592,1562
3112,2804,1788
2760,2963,2472
2830,2721,3211
2697,2908,2787
2828,2928,2555
3240,2641,2676
3598,2345,2701
3667,2269,2533
3616,2341,2636
3706,2292,2576
3872,2094,2649
3747,2189,2716
3943,2018,2680
4063,1844,2523
4242,1611,2133
4410,986,1707
4457,-60,1536
3847,-1133,1269
4013,-749,952
4281,-173,1154
4498,612,1415
4403,935,1435
4329,944,1277
4233,1301,1298
4116,1379,1064
4243,764,1027
4556,-47,1903
4444,-666,2964
3642,-718,4010
3020,126,4517
2328,1208,4495
2510,1723,4261
2518,2408,3727
2349,2990,2838
2240,3226,2019
1951,3275,944
1823,2489,-341
2259,1450,-686
2940,1036,-336
2702,871,-547
2511,383,-650
2404,-341,-523
2525,-778,-284
3018,-1456,662
3119,-1592,955
3347,-1725,1638
3565,-1706,2165
3385,-1803,2827
3336,-1518,3565
3116,-513,4353
2713,916,4543
1639,2684,3581
925,3382,2410
891,3579,1625
1259,3405,862
1509,3129,188
1427,2673,-454
1334,1908,-953
1503,1193,-1096
1503,1193,-1096
1461,699,-1189
1426,406,-1116
1253,456,-1184
934,557,-1288
883,599,-1312
1410,59,-1117
1776,-453,-845
1659,-571,-856
968,-878,-907
659,-1055,-763
524,-1334,-584
506,-1608,-377
619,-1866,-20
684,-2088,493
448,-2247,815
425,-2314,1038
664,-2397,1433
1048,-2472,1869
1399,-2347,2474
1730,-2253,2837
2522,-1991,3058
3463,-1405,3478
3637,-922,3677
3453,111,4381
3124,1102,4364
2620,2296,3750
2161,2473,3846
2406,2500,3693
2790,2509,3386
2923,2778,2595
2791,2954,1687
2840,2517,619
3162,1825,229
3102,969,-260
3268,288,-65
3104,-38,-105
3349,-737,376
3655,-1065,954
3743,-1403,1664
3630,-1667,2466
3299,-1721,3127
3087,-1445,3722
2555,-834,4398
2221,-91,4623
1962,459,4654
1941,1009,4571
1857,1205,4528
1940,2040,4176
1336,3122,3066
664,3569,1926
660,3549,856
934,3215,83
890,2996,-320
1286,2483,-656
1223,1602,-1128
612,665,-1381
-268,-155,-1224
-881,-708,-971
-614,-1305,-520
-464,-1984,438
-265,-2306,1302
124,-2377,1692
595,-2314,2599
876,-1861,3597
1237,-1051,4304
1858,-411,4635
1490,-70,4559
1101,491,4573
848,1211,4461
666,1683,4237
158,2036,3922
-558,2379,3480
-981,2602,2991
-757,2859,2810
-803,3226,2172
-879,3377,1200
-1061,3132,1
-1092,1750,-1246
-475,409,-1416
-186,-334,-1167
360,-1079,-771
968,-1856,-43
557,-2414,1163
517,-2412,1723
704,-2417,2280
903,-1883,3480
1086,-1004,4258
2077,361,4637
3699,1807,3404
2914,2618,3033
2150,3254,1926
1838,3250,690
2344,2576,41
2481,2596,216
2416,2428,-4
2121,2500,-131
2100,1810,-626
1879,1377,-846
1525,239,-1088
944,-854,-873
618,-1773,-106
