70,167,4230
-7,261,4236
130,451,4565
-160,367,4212
-81,454,4224
-221,483,4213
-188,598,4242
-200,740,4207
-321,748,4127
-334,777,4143
-304,930,4152
-309,1016,4109
-322,1147,4069
-246,1382,4399
-177,1325,4068
-208,1456,4087
-202,1543,4013
-155,1621,4023
-174,1713,3946
-280,1658,3947
-53,1705,4001
282,1808,4122
600,1910,4118
915,1863,4196
1230,1785,4374
1744,1922,4639
1539,1627,4363
1799,1469,4504
2160,1330,4453
2346,1217,4482
2161,984,4574
2018,853,4592
1948,755,4618
1883,683,4549
2098,741,4585
2268,687,4534
2498,566,4553
2933,642,4881
2707,465,4569
