acc,lpf_acc,gyro,control_angle
15067.90351196571,14551.914374586466,206.74654,15837.313008679812
15783.703743016169,14507.361999276161,239.63654000000002,16061.253673185774
15153.568365162786,14716.688685146702,252.28654000000003,16297.571697905383
15802.449592119034,14937.374285277963,278.09254000000004,16559.28133837911
16131.915436718451,15024.685753347314,256.33454,16797.706577128793
16641.185920561355,15359.942297346255,253.80454000000003,17034.59542893097
17395.49308287623,15588.681832618138,193.08454,17211.28998756784
14554.015800273875,15620.164081871955,124.77454,17318.90552311088
14372.83399411463,15564.721765382757,31.164540000000002,17332.216580133598
27402.310331355202,16830.537977816322,41.28454,17368.071488710426
14194.267383577562,16743.17436497751,-285.59146,17079.0869720731
25318.762198014923,17696.68021047738,-320.50545999999997,16767.96249905714
14378.384618483638,17619.161835809464,-563.89146,16218.221947024662
18098.208490896406,17848.737725687206,-621.06946,15619.668339411286
11816.580637621915,17417.204245777553,-646.8754600000001,14997.23699307495
20326.555585291557,17785.741212250574,-581.09546,14449.837529866707
11860.339704024143,17232.225874365366,-700.0054600000001,13784.656007911693
11162.394798540292,16893.063774192007,-560.85546,13260.493180174495
11635.062879553861,16619.28666273593,-444.98145999999997,12853.54946960011
11708.67779142712,15049.923408743121,-348.33546,12530.66110359154
11262.96236772471,14756.792907157836,-260.29146,12295.233876227201
7320.280658681893,12956.944753224536,-128.73146,12174.406839597174
10737.068912205901,12592.813182596761,243.17854000000003,12419.33765762717
10118.503956410546,11794.842729148177,389.91854,12799.11206294238
10878.81487081504,11701.06615246749,537.67054,13320.42543843763
11715.352539229683,10839.945847861303,647.47254,13936.618457131868
30234.131883993938,12677.325065858284,466.83054000000004,14386.187757819134
14747.354493962956,13035.82103540055,-169.21146,14205.164745194947
16332.868301263155,13505.60157757148,-372.62345999999997,13829.271888118712
15889.09586370212,13923.64338479898,-515.31546,13320.053297685514
13525.387080062465,14149.885856032755,-555.2894600000001,12778.615057868987
14232.358748566214,14841.093665021186,-532.01346,12272.546518540508
11623.963805861042,14929.783154386701,-541.62746,11762.90769949897
11270.46606203524,15044.979364949171,-497.60546,11303.09901075347
9394.221087334907,14896.519986601157,-470.78746,10872.953635111948
7471.152338280478,14472.099966506237,-64.97546,10844.61939302589
10260.276258503172,12474.714403957161,212.81854,11071.610697735203
7607.385061971105,11760.717460757976,442.03654,11516.11793996543
11886.590897709211,11316.089720402584,646.4605399999999,12154.113592369802
11588.59112572967,10886.039246605338,673.27854,12807.978603512156
11747.602119329646,10708.260750532058,713.25254,13493.101439582355
22421.65690167462,11527.190565842899,753.73254,14219.63754544496
16630.35721562947,12027.829906819741,78.22254000000001,14275.159783658708
21069.08104498253,13007.69140511447,-258.77346,14006.299374473267
12842.803465721714,13352.549642953152,-537.0734600000001,13468.059151758065
17542.922649121407,14359.726674037243,-783.4954600000001,12701.315321580858
12079.879088798994,14541.686957066826,-676.22346,12050.257812535718
10984.125481826639,14879.360999052378,-662.56146,11422.612999000883
11375.22007458375,14828.223916739831,-634.22546,10828.785902778272
9976.897628083416,14667.054566975206,-503.17145999999997,10369.028844020242
2903.2733545786296,13782.621690500102,66.07854,10468.582527085042
9954.872222918979,12535.943222624539,553.35654,11037.079108640437
10657.256369696226,11938.633138031215,549.81454,11590.411043534345
11933.630448665066,11025.088078399469,559.93454,12139.093008482996
11927.970443015156,10933.604776128812,589.2825399999999,12710.427840759454
28155.81181895117,11994.893693111788,496.17854,13194.489253882977
10910.005603440053,11877.906344575893,118.19654,13298.337999389907
17345.322735814763,12514.026069974707,106.05254000000001,13395.486894695756
17135.16268771776,13090.02033128811,12.442540000000001,13404.75034366168
12740.554613086793,13366.386029788448,-68.51746,13336.53441512295
12218.027376274074,14297.861431957994,-194.00546,13154.0822798913
12597.052548778342,14562.079464543927,-136.32145999999997,13033.204006337826
11155.27887678068,14611.881715252373,-201.59545999999997,12849.411278026972
11149.952643618528,14533.51393474772,-124.68346,12742.815679194178
